,retweets,favorites,cleaned_tweets,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,min_sin,min_cos,time_to_open,time_after_close,potus_status,vader_negative,vader_neutral,vader_positive,vader_compound,negative_word,positive_word,uncertainty_word,litigious_word,constraining_word,interesting_word,modal_strong_word,modal_neutral_word,modal_weak_word,string_count,word_count,unique_words_count
28933,6146,14134,thehill your story about me the carbon tax is absolutely incorrect it is just the opposite i will not support or endorse a carbon tax,0.5000000000000003,-0.8660254037844385,0.485301962531081,-0.8743466161445821,-0.25881904510252035,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0,0.153,0.847,0.0,-0.5442,1,0,0,0,0,0,1,0,0,133,25,25
35679,19899,75771,this is what it is all about for the republican party jobsnotmobspic twitter com oabccpec,-0.8660254037844392,0.4999999999999993,-0.651372482722222,-0.7587581226927911,-1.0,-1.8369701987210294e-16,-0.9781476007338058,0.20791169081775854,0.0,10026.0,1,0.0,0.8,0.2,0.4574,0,0,0,0,0,0,0,0,0,89,15,15
7352,43,22,wow record rating for wgc cadillac championship at trump national doral s blue monster most watched in seven year congrats to wood,1.0,6.123233995736766e-17,-0.10116832198743204,-0.9948693233918952,-1.0,-1.8369701987210294e-16,0.9135454576426008,0.4067366430758004,0.0,7904.0,0,0.0,0.7070000000000001,0.293,0.7925,0,0,0,0,0,0,0,0,0,130,22,22
37492,10787,42001,thank you newtgingrich foxandfriends pic twitter com gyj u k nn,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.050649168838712635,1.2246467991473532e-16,-1.0,-0.5877852522924734,0.8090169943749473,0.0,0.0,1,0.0,0.682,0.318,0.4199,0,0,0,0,0,0,0,0,0,63,11,11
38178,21177,93580,salutetoamerica,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,-0.9659258262890684,0.2588190451025203,0.10452846326765346,0.9945218953682732,0.0,10894.0,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,1,1
18611,16,38,realdonaldtrump we need you to bring common sense to washington dc in the white house get trumped,-0.5000000000000004,0.8660254037844384,-0.9987165071710528,-0.05064916883871266,-0.965925826289068,-0.2588190451025215,0.9781476007338056,-0.20791169081775912,0.0,4641.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,97,17,17
32928,20738,88506,are now fighting back like never before there is so much guilt by democrat clinton and now the fact are pouring out do something,-0.8660254037844392,0.4999999999999993,-0.3943558551133187,0.9189578116202306,0.7071067811865476,-0.7071067811865475,0.9781476007338056,-0.20791169081775912,766.0,0.0,1,0.20800000000000002,0.7040000000000001,0.08800000000000001,-0.5273,0,0,0,0,0,0,1,0,0,128,24,24
8424,142,90,coachclintswan tell me what were they doing in the park playing checker,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,-0.3090169943749476,0.0,0.0,0,0.0,0.87,0.13,0.2023,0,0,0,0,0,0,0,0,0,71,12,12
27331,1776,4696,sadly there is no way that ted cruz can continue running in the republican primary unless he can erase doubt on eligibility dems will sue,0.5,0.8660254037844387,0.485301962531081,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.4067366430758004,-0.9135454576426008,3815.0,0.0,0,0.262,0.738,0.0,-0.7777,2,0,1,1,0,0,1,2,0,137,25,25
36531,17162,90745,no president in modern time ha kept more promise than donald trump thank you bill bennett stevehiltonx,0.5,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,-0.2588190451025216,0.965925826289068,0.3090169943749474,0.9510565162951536,0.0,25381.0,1,0.0,0.738,0.262,0.6893,0,0,0,0,0,0,0,0,0,102,17,17
22484,12,22,baberuth we ve got your back mr trump we re not politician all talk and no action just let u know what you need u to do,0.5000000000000003,-0.8660254037844385,0.8486442574947509,0.5289640103269624,-0.2588190451025216,0.965925826289068,0.5877852522924732,-0.8090169943749473,0.0,26657.0,0,0.087,0.9129999999999999,0.0,-0.3595,0,0,0,0,0,0,0,0,0,119,27,27
4262,313,105,what is your thought a to why obama refused million for charity and did not show his record and application,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,0.7071067811865476,-0.7071067811865475,0.9945218953682732,0.10452846326765368,956.0,0.0,0,0.096,0.7829999999999999,0.122,0.1531,1,0,0,0,0,0,0,0,0,107,20,20
2925,151,46,glad to hear barackobama s attack ad featuring my plane is playing in north carolina free ad time for trump national in charlotte,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.0,0.0,0,0.102,0.623,0.275,0.6476,0,0,0,0,0,0,0,0,0,129,23,23
39486,29820,130450,thank you pic twitter com zqbttlbgmp,-1.0,-1.8369701987210294e-16,-0.20129852008866028,0.9795299412524944,-1.0,-1.8369701987210294e-16,-0.7431448254773946,0.6691306063588578,0.0,10374.0,1,0.0,0.221,0.779,0.5461,0,0,0,0,0,0,0,0,0,36,6,6
21424,23,52,i am on greta now,1.0,6.123233995736766e-17,-0.9884683243281114,0.15142777750457667,-1.0,-1.8369701987210294e-16,0.8660254037844387,-0.4999999999999998,0.0,8419.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,5,5
5101,4,3,jtracy thanks joe,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,0.30901699437494745,0.0,0.0,0,0.0,0.508,0.49200000000000005,0.4404,0,0,0,0,0,0,0,0,0,17,3,3
34809,10866,53475,great meeting on trade today with junckereu and representative of the european union we have come to a very strong understanding and are all believer in no tariff no barrier and no subsidy work on document ha already started and the process is moving,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16,-0.9510565162951536,-0.3090169943749476,0.0,9743.0,1,0.08199999999999999,0.741,0.177,0.7336,1,2,0,0,0,0,0,0,0,250,44,44
6463,197,55,if u air american airline are allowed to merge ticket price will skyrocket there will be no competition,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,-0.6691306063588579,-0.7431448254773945,3166.0,0.0,0,0.115,0.885,0.0,-0.29600000000000004,0,0,0,0,0,0,2,0,0,103,18,18
41367,16996,93179,welcome back to earth astro christina and congratulation on breaking the female record for the longest stay in space you re inspiring young woman and making the usa proud enjoyed speaking with you and astro jessica on the first all female spacewalk in history last year,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.8660254037844385,-0.5000000000000004,-0.20791169081775907,-0.9781476007338056,0.0,1972.0,1,0.0,0.7,0.3,0.9492,1,1,0,0,0,0,0,0,0,269,46,46
7532,3,1,bburt trump by far,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,0.9781476007338056,0.20791169081775945,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,4,4
42182,39495,152946,why didn t the i g who spent year with the obama administration did she report on the failed h n swine flu debacle where people died want to talk to the admiral general v p others in charge before doing her report another fake dossier,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.5000000000000003,-0.8660254037844385,0.7431448254773945,-0.6691306063588579,0.0,0.0,1,0.231,0.7,0.068,-0.8777,1,0,0,0,0,1,0,0,0,234,46,46
9646,587,343,i ve done the largest house sale in u s history by selling a palm beach mansion for m m more than i paid i love real estate,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,-0.7071067811865471,-0.7071067811865479,0.20791169081775973,-0.9781476007338056,0.0,0.0,0,0.0,0.856,0.14400000000000002,0.6369,0,0,0,0,0,0,0,0,0,123,28,28
32556,11178,64617,looking forward to meeting with prime minister netanyahu shortly peace in the middle east would be a truly great legacy for all people,-1.0,-1.8369701987210294e-16,-0.4853019625310808,-0.8743466161445822,0.258819045102521,-0.9659258262890682,-0.3090169943749477,0.9510565162951536,0.0,0.0,1,0.0,0.6609999999999999,0.33899999999999997,0.8955,0,1,0,0,0,0,0,1,0,134,23,23
2990,14,4,my wtsp news interview at the sarasota gop event discussing why i wa honored a statesman of the year,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.258819045102521,-0.9659258262890682,-0.8660254037844392,0.4999999999999993,0.0,0.0,0,0.0,0.833,0.16699999999999998,0.5859,0,1,0,0,0,0,0,0,0,100,19,19
26854,1377,3956,a very good nbc wall street journal poll wa just released wherein i went up from last month and am in the lead nice,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.258819045102521,-0.9659258262890682,-0.6691306063588579,-0.7431448254773945,0.0,0.0,0,0.0,0.77,0.23,0.7419,0,1,0,1,0,0,0,0,0,115,24,24
41452,28202,108467,who are the four prosecutor mueller people who cut and ran after being exposed for recommending a ridiculous year prison sentence to a man that got caught up in an investigation that wa illegal the mueller scam and shouldn t ever even have started angry democrat,0.8660254037844386,0.5000000000000001,0.7907757369376985,-0.6121059825476629,-0.8660254037844392,0.4999999999999993,-1.0,-1.8369701987210294e-16,0.0,17115.0,1,0.335,0.643,0.021,-0.9586,4,0,0,1,0,0,0,0,0,262,46,46
12883,324,249,did president obama have a rough day yesterday or what he ha got to start telling the truth no more lie or deception,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,0.9659258262890684,-0.25881904510252063,0.40673664307580015,0.9135454576426008,8757.0,0.0,0,0.228,0.585,0.187,-0.3379,2,0,0,0,0,0,0,0,0,116,23,23
9769,86,54,my piersmorgan interview on snowden the traitor national security and china hacking,1.2246467991473532e-16,-1.0,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.0,0.0,0,0.0,0.8440000000000001,0.156,0.34,0,0,0,0,0,0,0,0,0,83,12,12
22924,150,236,entrepreneur see yourself a victorious look at the solution not the problem,0.5000000000000003,-0.8660254037844385,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.9781476007338056,-0.20791169081775912,0.0,0.0,0,0.0,0.664,0.336,0.5511,1,0,0,0,0,0,0,0,0,75,12,12
22575,364,378,do what you can with what you have where you are theodore roosevelt,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476629,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,67,13,13
14922,8,27,with two champion style course trumpgolfdc grace rolling acre along the peaceful and scenic potomac river,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,0.5000000000000003,-0.8660254037844385,-0.20791169081775987,0.9781476007338056,0.0,0.0,0,0.0,0.623,0.377,0.8658,0,0,0,0,0,0,0,0,0,105,16,16
9602,35,22,congratulation to jim herman my as t golf pro at trump nat l golf club bedminster nj for qualifying for the u s open usopengolf,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.25881904510252035,-0.9659258262890684,-0.9135454576426004,-0.4067366430758009,0.0,0.0,0,0.0,0.8340000000000001,0.166,0.636,0,0,0,0,0,0,0,0,0,127,25,25
8471,322,183,the big problem for little macmiller is that he s going to have to have another hit song not just his donald trump bonanza,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,0.258819045102521,-0.9659258262890682,0.9781476007338056,0.20791169081775945,0.0,0.0,0,0.105,0.895,0.0,-0.4019,1,0,0,0,0,0,0,0,0,122,24,24
26988,948,2530,msully tell this knitwit speakerryan the ppl want realdonaldtrump not him or his choice for president thts why trump ha,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0.9659258262890682,0.25881904510252096,-0.4067366430757998,-0.9135454576426012,14106.0,0.0,0,0.0,0.938,0.062,0.1511,0,0,0,0,0,0,0,0,0,119,20,20
9503,6,13,mitchell traver thanks,0.5000000000000003,-0.8660254037844385,-0.20129852008866028,0.9795299412524944,0.25881904510252074,0.9659258262890684,0.5,0.8660254037844387,30261.0,0.0,0,0.0,0.408,0.5920000000000001,0.4404,0,0,0,0,0,0,0,0,0,22,3,3
10593,20,26,stephendoody realdonaldtrump do you think anthony weiner deserves a rd chance no,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871266,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.104528463267653,0.0,0.0,0,0.0,0.875,0.125,0.25,0,0,0,0,0,0,0,0,0,80,12,12
19410,6,16,tpgraf realdonaldtrump great job on foxandfriends we need you or we will be stuck with another clinton,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.10452846326765372,-0.9945218953682732,10837.0,0.0,0,0.077,0.7659999999999999,0.157,0.4767,0,1,0,0,0,0,1,0,0,102,17,17
27354,1296,3748,geraldorivera sentedcruz got as kicked by realdonaldtrump last night he offended every new yorker ha no answer to natural born issue,0.5,0.8660254037844387,0.10116832198743228,-0.9948693233918952,-0.9659258262890684,0.2588190451025203,0.6691306063588583,-0.7431448254773941,0.0,12235.0,0,0.247,0.6729999999999999,0.08,-0.6369,1,0,0,0,0,0,0,0,0,132,21,21
13554,70,164,thanks everybody for the happy birthday greeting but it s actually the th birthday of the apprentice my birthday is june th,0.5,0.8660254037844387,0.9680771188662044,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.1045284632676543,0.9945218953682732,0.0,0.0,0,0.0,0.7440000000000001,0.256,0.6369,0,1,0,0,0,0,0,0,0,123,22,22
4115,58,51,dopey arianna huffingtonpost is really after me boring story after boring story but i hear she is in big trouble,-0.8660254037844392,0.4999999999999993,-0.8486442574947509,0.5289640103269624,0.5000000000000003,-0.8660254037844385,0.10452846326765346,0.9945218953682732,0.0,0.0,0,0.237,0.763,0.0,-0.6476,1,0,0,0,0,0,0,0,0,112,20,20
7001,34,22,erin burnett who ha no rating on cnn in prime time now want more money to move to the morning slot cnn should say no way,1.0,6.123233995736766e-17,0.2012985200886601,0.9795299412524944,0.9659258262890684,-0.25881904510252063,0.3090169943749474,0.9510565162951536,8787.0,0.0,0,0.078,0.922,0.0,-0.29600000000000004,0,0,0,0,0,0,0,1,0,120,26,26
25034,764,1358,john dipaolo realdonaldtrump will get out disaffected repub base voter a well a democrat looking for a real choice on immigration,-1.0,-1.8369701987210294e-16,-0.8978045395707417,-0.44039415155763423,-0.8660254037844392,0.4999999999999993,-0.9945218953682732,-0.10452846326765423,0.0,17093.0,0,0.0,0.9129999999999999,0.087,0.2732,0,0,0,0,0,0,1,0,0,129,21,21
3355,568,213,just left liberty university chancellor jerry falwell jr his father have done an amazing job great school the student were fantastic,-1.0,-1.8369701987210294e-16,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,0.0,0,0.0,0.625,0.375,0.8957,0,2,0,0,0,0,0,0,0,132,21,21
34624,16080,75358,crazy maxine water said by some to be one of the most corrupt people in politics is rapidly becoming together with nancy pelosi the face of the democrat party her ranting and raving even referring to herself a a wounded animal will make people flee the democrat,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.9659258262890682,0.25881904510252096,0.9945218953682734,-0.10452846326765332,15189.0,0.0,1,0.048,0.893,0.059000000000000004,0.1511,1,0,0,0,0,0,1,0,0,261,47,47
15490,20,28,roney samuel realdonaldtrump wa at a whole other level this saturday thank you for coming down sir torontointernational,1.2246467991473532e-16,-1.0,0.2012985200886601,0.9795299412524944,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,22252.0,0,0.0,0.878,0.122,0.4199,0,0,0,0,0,0,0,0,0,119,18,18
15656,35,40,the star trump ireland grace over acre fronting mile on the atlantic ocean in county clare ireland,1.2246467991473532e-16,-1.0,0.7907757369376985,-0.6121059825476629,0.258819045102521,-0.9659258262890682,0.5000000000000003,-0.8660254037844385,0.0,0.0,0,0.0,0.88,0.12,0.3818,0,0,0,0,0,0,0,0,0,98,17,17
11638,8,8,realdonaldtrump i m addicted to your book are you writing another any time soon at some point there is so much to write,-1.0,-1.8369701987210294e-16,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,0.6691306063588581,0.7431448254773944,4954.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,119,23,23
31546,12257,57815,honored to sign s today with this legislation we support nasa s scientist engineer and astronaut in their pursuit of discovery pic twitter com w qq gvf,1.0,6.123233995736766e-17,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,-0.3090169943749473,-0.9510565162951536,0.0,0.0,1,0.0,0.737,0.263,0.7777,0,1,0,1,0,0,0,0,0,151,27,27
31679,12050,69495,today on earth day we celebrate our beautiful forest lake and land we stand committed to preserving the natural beauty of our nation,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,-0.4999999999999997,-0.8660254037844388,0.10452846326765346,0.9945218953682732,0.0,0.0,1,0.0,0.529,0.47100000000000003,0.9432,0,1,0,0,1,0,0,0,0,132,23,23
22185,145,163,the trans pacific partnership is an attack on america s business it doe not stop japan s currency manipulation this is a bad deal,0.8660254037844387,-0.4999999999999998,-0.9680771188662044,-0.2506525322587205,-0.7071067811865471,-0.7071067811865479,-0.4067366430758009,0.9135454576426004,0.0,0.0,0,0.318,0.614,0.068,-0.7853,3,0,0,0,0,0,0,0,0,129,24,24
